seed,generator,iteration,selection_severity,frontier_severity,passed,naive_declined_ece,reweight_declined_ece,retrain_declined_ece,naive_declined_empc,naive_declined_emp_h,reweight_declined_empc,reweight_declined_emp_h,exploration_cost
1336,scm,3,0.6,0.4,False,0.25403210684318467,0.2198021081849012,0.2922840901159898,0.048537560619769646,0.0026119737748071764,0.046711260481292816,0.0011220409571458933,0.0
1352,scm,0,0.0,0.2,True,0.019810036893261086,0.02465665650330007,0.049456596404639036,0.0174704114251893,0.04280191920902748,0.017199254929486457,0.04361896208878448,0.0
1352,scm,1,0.2,0.2,True,0.03902043540045806,0.03974263061642315,0.047555134222428054,0.031026337094287763,0.027687131136309995,0.030831877619288874,0.026273382236515395,0.0
1352,scm,2,0.4,0.2,False,0.1288215933279537,0.129761475306099,0.11673618976730031,0.04909426035684983,0.017137883792434347,0.05146052023551821,0.018499219935952504,0.0
1368,scm,0,0.0,0.4,True,0.040996597919445085,0.0405933385076028,0.02952657779809136,0.019075580314890827,0.04358499840419234,0.018809523196646683,0.04316488690146881,0.0
1368,scm,1,0.2,0.4,True,0.027938763687009427,0.03123172814013906,0.03145765606201968,0.026488103497707263,0.031186926296905764,0.02539196122121217,0.028681602280172313,0.0
1368,scm,2,0.4,0.4,True,0.08986233476446578,0.08638577158223919,0.10841021052184877,0.041206595184765535,0.022405656587695274,0.04088043771944935,0.02281529165199082,0.0
1368,scm,3,0.6,0.4,False,0.29630113771927913,0.27200322082485934,0.21882421353154854,0.045995246533702724,0.003454598329526048,0.04556619100676809,0.003430533214118029,0.0
1384,scm,0,0.0,0.2,True,0.024487760482565065,0.03275336260922536,0.03555164381176147,0.018037070809154208,0.036541771649217666,0.016929205398390143,0.03550071984438983,0.0
1384,scm,1,0.2,0.2,True,0.05015021256489941,0.03813743525318274,0.05246501379147625,0.03506848899441038,0.03319167670320484,0.03500638425357465,0.033219863881523974,0.0
1384,scm,2,0.4,0.2,False,0.10703634977098563,0.10325484714442126,0.13133310251420113,0.041829930324926975,0.020385762149059117,0.04145970473159144,0.019603951982678457,0.0
