unobserved_strength,seed,severity,naive_mae,gcomp_mae,naive_bias,gcomp_bias,naive_strong,gcomp_strong,strong_gap,overall_gap
0.0,1096,0.8,0.09584400644200755,0.09514721348623843,-0.04341916695962929,-0.0446029247566571,0.09582531299325335,0.09060687147964257,0.005218441513610783,0.0006967929557691183
0.0,1112,0.8,0.08571211659921826,0.0852414627706991,-0.028038902933029186,-0.028528103789951534,0.11723128029319167,0.11349795258946231,0.003733327703729361,0.0004706538285191575
0.0,1128,0.8,0.08114401406942004,0.0805582859784638,-0.026131586443039288,-0.02741886279945918,0.09671647460411921,0.0916276994524723,0.005088775151646907,0.0005857280909562362
0.0,1144,0.8,0.0911808640967617,0.09207055855164166,-0.026429885927700455,-0.02924397888478151,0.08481799269312634,0.08011024837850549,0.004707744314620857,-0.0008896944548799635
0.0,1160,0.8,0.08588546451040517,0.08556757409902349,-0.031625163378116036,-0.03198302648646072,0.0976703226421855,0.09615551898094453,0.0015148036612409738,0.00031789041138167995
0.0,1176,0.8,0.10860944178242027,0.10653582636326889,-0.02014264091877256,-0.022556674550391502,0.12646816167298552,0.11777778385689108,0.008690377816094441,0.002073615419151381
0.0,1192,0.8,0.09940809972827892,0.09808918093409845,-0.027863482409508124,-0.02921751697068211,0.1128275063681904,0.10505044646103416,0.007777059907156242,0.0013189187941804736
0.0,1208,0.8,0.09397493502255916,0.09405429505417888,-0.02988754973808476,-0.03288310677868093,0.09881367063362433,0.09865530492460337,0.0001583657090209606,-7.936003161972127e-05
0.0,1224,0.8,0.08060422839651972,0.07807156537251018,-0.01344075415525362,-0.015775464517594255,0.10010401408850285,0.09005601914563419,0.010047994942868663,0.002532663024009535
0.0,1240,0.8,0.08339095411523693,0.08300277673752668,-0.020324176931865542,-0.020404456022076942,0.1352859437336994,0.130676148226262,0.0046097955074373975,0.0003881773777102554
0.0,1256,0.8,0.09326554190333454,0.092895226775388,-0.028463927615677103,-0.02924710945966631,0.08687278665831098,0.08758326474733007,-0.0007104780890190843,0.0003703151279465383
0.0,1272,0.8,0.09231528778000378,0.09143782644836518,-0.018499508512568028,-0.020283866537683198,0.1417876302335335,0.13613327141331039,0.00565435882022311,0.0008774613316386015
0.0,1288,0.8,0.0931745976561192,0.09219540489197073,-0.023382610475323903,-0.025040728224551532,0.11494758603182931,0.10713455608700229,0.007813029944827021,0.0009791927641484705
0.0,1304,0.8,0.0945224180815522,0.09419951604240093,-0.025232266256369457,-0.025577905977629413,0.13146429767655732,0.1296718036792687,0.001792493997288619,0.00032290203915127935
0.0,1320,0.8,0.09637667977371672,0.09690199388209164,-0.030235535070225555,-0.030215663144774405,0.10909320615320364,0.11246615135360477,-0.0033729452004011284,-0.0005253141083749191
0.0,1336,0.8,0.0967580008686239,0.09700283944496697,-0.036454478882556235,-0.03633737395342582,0.12223712106700348,0.12394114608674138,-0.0017040250197379037,-0.0002448385763430677
0.0,1352,0.8,0.09488307606178562,0.0939436747790335,-0.024143741169314815,-0.02423596136534043,0.11388496262157964,0.10907195749568445,0.004813005125895192,0.0009394012827521198
