seed,selection_severity,exploration_rate,arm,generation,policy,funded_rate,funded_default_rate,book_profit,explored_profit,declined_ece,declined_mean_pd,declined_base_rate,all_ece,declined_empc,declined_emp_h,diag_propensity_auc,diag_ess_ratio,diag_below_floor,diag_flagged,n_explored,explored_defaults
1000,1.0,0.0,treatment,8,model,0.6,0.0592,0.0330126598,0.0,0.1482,0.2072,0.33,0.052,0.04,0.0052,0.97,0.8598,0.1969,True,0,0
1000,1.0,0.0,treatment,9,model,0.6,0.0467,0.0368814531,0.0,0.1984,0.2186,0.3688,0.0741,0.0502,0.0055,0.9912,0.929,0.2606,True,0,0
1000,1.0,0.0,treatment,10,model,0.6,0.0517,0.0355984208,0.0,0.1546,0.2038,0.3337,0.0465,0.0402,0.0083,0.9775,0.9017,0.1925,True,0,0
1000,1.0,0.0,treatment,11,model,0.6,0.0517,0.0358689774,0.0,0.1577,0.187,0.33,0.0596,0.0398,0.0064,0.9923,0.9328,0.2362,True,0,0
1000,1.0,0.0,frozen,0,prior,0.6,0.0196,0.045877375,0.0,0.3634,0.0272,0.3906,0.1457,0.0476,0.0004,0.972,0.8571,0.1888,True,0,0
1000,1.0,0.0,frozen,1,model,0.6,0.1125,0.0152077242,0.0,0.236,0.0303,0.2662,0.1517,0.0157,0.0009,0.9507,0.7338,0.035,True,0,0
1000,1.0,0.0,frozen,2,model,0.6,0.1062,0.0195608381,0.0,0.2422,0.0297,0.2719,0.1504,0.0137,0.0003,0.9492,0.8024,0.0362,True,0,0
1000,1.0,0.0,frozen,3,model,0.6,0.1125,0.017401298,0.0,0.2261,0.0308,0.2569,0.1477,0.0117,0.0003,0.9505,0.7911,0.0406,True,0,0
1000,1.0,0.0,frozen,4,model,0.6,0.1096,0.0196816653,0.0,0.2237,0.0294,0.2531,0.1451,0.0099,0.0004,0.9512,0.75,0.0262,True,0,0
1000,1.0,0.0,frozen,5,model,0.6,0.0963,0.0215121335,0.0,0.2415,0.031,0.2725,0.1442,0.0155,0.0001,0.9447,0.77,0.0294,True,0,0
1000,1.0,0.0,frozen,6,model,0.6,0.0979,0.0193909735,0.0,0.245,0.0306,0.2756,0.1465,0.0163,0.0003,0.9453,0.7452,0.0431,True,0,0
1000,1.0,0.0,frozen,7,model,0.6,0.1025,0.020314544,0.0,0.2392,0.0302,0.2694,0.1469,0.0136,0.0001,0.9524,0.771,0.0425,True,0,0
1000,1.0,0.0,frozen,8,model,0.6,0.1104,0.0185300754,0.0,0.2241,0.0291,0.2531,0.1457,0.0097,0.0003,0.9541,0.7256,0.0312,True,0,0
1000,1.0,0.0,frozen,9,model,0.6,0.1117,0.018865287,0.0,0.2405,0.0308,0.2712,0.1529,0.0148,0.0,0.9441,0.7812,0.0413,True,0,0
1000,1.0,0.0,frozen,10,model,0.6,0.1037,0.0206365906,0.0,0.2259,0.0298,0.2556,0.1423,0.0104,0.0,0.9474,0.7985,0.0387,True,0,0
1000,1.0,0.0,frozen,11,model,0.6,0.1013,0.0207699225,0.0,0.2259,0.0297,0.2556,0.1408,0.0099,0.0002,0.9484,0.785,0.0288,True,0,0
1000,1.0,0.0,prior,0,prior,0.6,0.0196,0.045877375,0.0,0.3634,0.0272,0.3906,0.1457,0.0476,0.0004,0.972,0.8571,0.1888,True,0,0
1000,1.0,0.0,prior,1,model,0.6,0.0167,0.046273945,0.0,0.3828,0.0272,0.41,0.1535,0.0553,0.0004,0.9712,0.8097,0.1919,True,0,0
1000,1.0,0.0,prior,2,model,0.6,0.0163,0.0461480586,0.0,0.3859,0.021,0.4069,0.1544,0.0522,0.0,0.9688,0.8658,0.2069,True,0,0
1000,1.0,0.0,prior,3,model,0.6,0.0163,0.0466401414,0.0,0.3672,0.034,0.4012,0.1471,0.0512,0.0005,0.9742,0.8092,0.225,True,0,0
1000,1.0,0.0,prior,4,model,0.6,0.0138,0.0481978058,0.0,0.3734,0.0234,0.3969,0.1487,0.0498,0.001,0.9737,0.8127,0.2037,True,0,0
1000,1.0,0.0,prior,5,model,0.6,0.0121,0.047387064,0.0,0.3805,0.0183,0.3987,0.1506,0.0493,0.0,0.9718,0.8552,0.2244,True,0,0
1000,1.0,0.0,prior,6,model,0.6,0.0171,0.046431267,0.0,0.3744,0.0225,0.3969,0.1498,0.0488,0.0003,0.9722,0.8711,0.2206,True,0,0
1000,1.0,0.0,prior,7,model,0.6,0.0125,0.0472488782,0.0,0.3832,0.0212,0.4044,0.1532,0.052,0.0006,0.9707,0.7922,0.2137,True,0,0
1000,1.0,0.0,prior,8,model,0.6,0.0192,0.0452508018,0.0,0.3634,0.0266,0.39,0.1446,0.0479,0.0,0.9735,0.8271,0.2275,True,0,0
1000,1.0,0.0,prior,9,model,0.6,0.0154,0.0473215091,0.0,0.3901,0.0255,0.4156,0.1563,0.0562,0.0001,0.9735,0.7663,0.225,True,0,0
1000,1.0,0.0,prior,10,model,0.6,0.0183,0.0468801874,0.0,0.3604,0.0234,0.3837,0.1444,0.0446,0.0004,0.9713,0.8492,0.195,True,0,0
1000,1.0,0.0,prior,11,model,0.6,0.0125,0.0481441746,0.0,0.3671,0.0216,0.3887,0.1467,0.047,0.0,0.9704,0.8418,0.1856,True,0,0
1000,1.0,0.05,treatment,0,prior,0.622,0.0301,0.0440828827,-0.0017944923,0.2015,0.2491,0.3948,0.0415,0.0496,0.0004,0.972,0.8571,0.1888,True,88,28
1000,1.0,0.05,treatment,1,model,0.6188,0.0982,0.0206038144,-0.0001336562,0.0691,0.2931,0.297,0.0387,0.0383,0.0147,0.912,0.8559,0.0456,True,75,15
1000,1.0,0.05,treatment,2,model,0.6192,0.0602,0.0343939445,-0.0018407146,0.1597,0.2499,0.3552,0.062,0.0458,0.0036,0.9933,0.8553,0.4094,True,77,26
1000,1.0,0.05,treatment,3,model,0.621,0.0596,0.0353035992,-0.0007217384,0.1216,0.2599,0.3516,0.0378,0.0439,0.0069,0.9806,0.9264,0.2306,True,84,22
1000,1.0,0.05,treatment,4,model,0.6185,0.0647,0.0332960909,-0.0010019028,0.1624,0.3245,0.3329,0.0567,0.0404,0.0098,0.9887,0.8101,0.2931,True,74,21
1000,1.0,0.05,treatment,5,model,0.6192,0.0561,0.0349022515,-0.0008123113,0.1657,0.2813,0.3467,0.0494,0.0384,0.0,0.9815,0.9103,0.2344,True,77,20
1000,1.0,0.05,treatment,6,model,0.6168,0.0908,0.0236053845,-4.02485e-05,0.1392,0.2087,0.2948,0.0534,0.0355,0.0162,0.9065,0.9171,0.0631,True,67,11
1000,1.0,0.05,treatment,7,model,0.627,0.0813,0.0274604774,-0.0028304351,0.1099,0.3309,0.317,0.0315,0.0378,0.0116,0.9576,0.7162,0.1306,True,108,40
1000,1.0,0.05,treatment,8,model,0.6182,0.0578,0.0349515233,-0.0017801023,0.1502,0.1949,0.3451,0.0545,0.0412,0.0039,0.9918,0.9018,0.3706,True,73,24
1000,1.0,0.05,treatment,9,model,0.62,0.0649,0.0337304069,-0.0014101615,0.0802,0.3089,0.3559,0.0332,0.0456,0.0053,0.9903,0.919,0.3506,True,80,29
1000,1.0,0.05,treatment,10,model,0.62,0.0573,0.0350433376,-0.0010726499,0.1336,0.2478,0.3395,0.0431,0.0415,0.0054,0.9866,0.9198,0.2756,True,80,22
1000,1.0,0.05,treatment,11,model,0.6185,0.0691,0.0312821211,-0.0017533646,0.0433,0.3252,0.3152,0.0244,0.0405,0.0136,0.9857,0.9096,0.2275,True,74,25
1000,1.0,0.05,frozen,0,prior,0.6,0.0196,0.045877375,0.0,0.3634,0.0272,0.3906,0.1457,0.0476,0.0004,0.972,0.8571,0.1888,True,0,0
1000,1.0,0.05,frozen,1,model,0.6212,0.1163,0.0144212017,-0.0007865224,0.2384,0.0302,0.2686,0.1517,0.0157,0.0006,0.9507,0.7338,0.035,True,85,19
1000,1.0,0.05,frozen,2,model,0.6198,0.1113,0.0182804486,-0.0012803895,0.2424,0.0298,0.2722,0.1504,0.014,0.0003,0.9492,0.8024,0.0362,True,79,21
1000,1.0,0.05,frozen,3,model,0.6195,0.1174,0.0163076639,-0.0010936341,0.2254,0.0308,0.2562,0.1477,0.0117,0.0003,0.9505,0.7911,0.0406,True,78,21
1000,1.0,0.05,frozen,4,model,0.6158,0.1149,0.0187237663,-0.0009578991,0.221,0.0295,0.2505,0.1451,0.0092,0.0004,0.9512,0.75,0.0262,True,63,20
1000,1.0,0.05,frozen,5,model,0.619,0.0989,0.02159364,8.15065e-05,0.2458,0.0311,0.2769,0.1442,0.0163,0.0001,0.9447,0.77,0.0294,True,76,14
1000,1.0,0.05,frozen,6,model,0.616,0.1015,0.018656798,-0.0007341755,0.2466,0.0307,0.2773,0.1465,0.0167,0.0003,0.9453,0.7452,0.0431,True,64,15
1000,1.0,0.05,frozen,7,model,0.6242,0.1113,0.0181926695,-0.0021218745,0.2353,0.0302,0.2655,0.1469,0.0125,0.0002,0.9524,0.771,0.0425,True,97,32
1000,1.0,0.05,frozen,8,model,0.619,0.1159,0.0170162433,-0.0015138321,0.2224,0.0289,0.2513,0.1457,0.009,0.0003,0.9541,0.7256,0.0312,True,76,22
1000,1.0,0.05,frozen,9,model,0.62,0.1169,0.0182811803,-0.0005841066,0.2402,0.0308,0.2711,0.1529,0.0152,0.0,0.9441,0.7812,0.0413,True,80,22
1000,1.0,0.05,frozen,10,model,0.622,0.1089,0.0194811682,-0.0011554224,0.2264,0.0295,0.256,0.1423,0.0105,0.0,0.9474,0.7985,0.0387,True,88,22
1000,1.0,0.05,frozen,11,model,0.6198,0.1077,0.0192961577,-0.0014737648,0.2233,0.0298,0.2531,0.1408,0.0097,0.0007,0.9484,0.785,0.0288,True,79,24
1000,1.0,0.05,prior,0,prior,0.622,0.0301,0.0440828827,-0.0017944923,0.2015,0.2491,0.3948,0.0415,0.0496,0.0004,0.972,0.8571,0.1888,True,88,28
1000,1.0,0.05,prior,1,model,0.6182,0.0275,0.0441995808,-0.0020743642,0.1565,0.2576,0.4113,0.0555,0.0561,0.0001,0.9712,0.8097,0.1919,True,73,28
1000,1.0,0.05,prior,2,model,0.6192,0.0283,0.0434451955,-0.0027028631,0.2168,0.3013,0.4071,0.0957,0.0553,0.0005,0.9688,0.8658,0.2069,True,77,31
1000,1.0,0.05,prior,3,model,0.6182,0.0271,0.0447991151,-0.0018410263,0.1685,0.239,0.4021,0.0326,0.0533,0.0,0.9742,0.8092,0.225,True,73,28
1000,1.0,0.05,prior,4,model,0.6152,0.0244,0.0461073709,-0.0020904349,0.1584,0.31,0.3951,0.0422,0.0524,0.0002,0.9737,0.8127,0.2037,True,61,27
1000,1.0,0.05,prior,5,model,0.618,0.0222,0.0457478634,-0.0016392007,0.2269,0.2851,0.4005,0.0607,0.0533,0.0002,0.9718,0.8552,0.2244,True,72,26
1000,1.0,0.05,prior,6,model,0.6148,0.0244,0.0450271539,-0.001404113,0.2737,0.126,0.3997,0.0925,0.0528,0.0,0.9722,0.8711,0.2206,True,59,19
1000,1.0,0.05,prior,7,model,0.6275,0.0311,0.0433218099,-0.0039270683,0.0741,0.3279,0.402,0.0837,0.0528,0.0002,0.9707,0.7922,0.2137,True,110,48
1000,1.0,0.05,prior,8,model,0.6192,0.0303,0.042957419,-0.0022933828,0.139,0.315,0.3907,0.0388,0.0496,0.0001,0.9735,0.8271,0.2275,True,77,29
1000,1.0,0.05,prior,9,model,0.6232,0.0273,0.0458832656,-0.0014382436,0.1986,0.2221,0.4207,0.0578,0.0585,0.0001,0.9735,0.7663,0.225,True,93,31
1000,1.0,0.05,prior,10,model,0.6195,0.0295,0.0446233838,-0.0022568036,0.1773,0.2373,0.3844,0.0323,0.0481,0.0001,0.9713,0.8492,0.195,True,78,29
1000,1.0,0.05,prior,11,model,0.6202,0.0274,0.0447690178,-0.0033751568,0.1284,0.2561,0.3845,0.0354,0.0482,0.0007,0.9704,0.8418,0.1856,True,81,38
1016,0.2,0.0,treatment,0,prior,0.6,0.1408,0.0073287782,0.0,0.0401,0.2022,0.2313,0.03,0.0315,0.0314,0.7763,0.9754,0.0,False,0,0
1016,0.2,0.0,treatment,1,model,0.6,0.0392,0.0394256831,0.0,0.2542,0.1077,0.3619,0.0996,0.0423,0.001,0.9961,0.941,0.3956,True,0,0
1016,0.2,0.0,treatment,2,model,0.6,0.0975,0.0199234122,0.0,0.0816,0.2963,0.2812,0.0263,0.0374,0.0181,0.9161,0.8737,0.0494,True,0,0
1016,0.2,0.0,treatment,3,model,0.6,0.0479,0.036865607,0.0,0.1953,0.2514,0.3481,0.0698,0.0394,0.002,0.9962,0.9373,0.3613,True,0,0
1016,0.2,0.0,treatment,4,model,0.6,0.0579,0.0337024295,0.0,0.1516,0.1945,0.3319,0.0568,0.041,0.0064,0.9823,0.8026,0.2256,True,0,0
1016,0.2,0.0,treatment,5,model,0.6,0.0479,0.0365867817,0.0,0.2151,0.1318,0.3469,0.0834,0.0411,0.0009,0.9816,0.8956,0.3044,True,0,0
1016,0.2,0.0,treatment,6,model,0.6,0.0633,0.0310643292,0.0,0.1398,0.1925,0.3312,0.0582,0.042,0.0088,0.9905,0.9214,0.1944,True,0,0
1016,0.2,0.0,treatment,7,model,0.6,0.0537,0.0352822505,0.0,0.1717,0.1708,0.3425,0.0652,0.038,0.0017,0.991,0.9101,0.3344,True,0,0
1016,0.2,0.0,treatment,8,model,0.6,0.0675,0.0307187783,0.0,0.119,0.2266,0.3369,0.0502,0.0447,0.0059,0.9928,0.7864,0.4313,True,0,0
1016,0.2,0.0,treatment,9,model,0.6,0.0462,0.0376557946,0.0,0.166,0.1802,0.3438,0.0622,0.0398,0.0025,0.9861,0.8424,0.3119,True,0,0
1016,0.2,0.0,treatment,10,model,0.6,0.065,0.0308698118,0.0,0.1296,0.2804,0.3206,0.0521,0.0408,0.0089,0.9786,0.8259,0.1419,True,0,0
1016,0.2,0.0,treatment,11,model,0.6,0.0575,0.0324600359,0.0,0.1273,0.2584,0.3269,0.0433,0.0385,0.0061,0.9858,0.912,0.3337,True,0,0
1016,0.2,0.0,frozen,0,prior,0.6,0.1408,0.0073287782,0.0,0.0401,0.2022,0.2313,0.03,0.0315,0.0314,0.7763,0.9754,0.0,False,0,0
1016,0.2,0.0,frozen,1,model,0.6,0.0392,0.0394256831,0.0,0.0463,0.3591,0.3619,0.0255,0.0485,0.0024,0.9961,0.941,0.3956,True,0,0
1016,0.2,0.0,frozen,2,model,0.6,0.0413,0.037919892,0.0,0.0175,0.3589,0.3656,0.0102,0.0491,0.0006,0.9959,0.8962,0.4,True,0,0
1016,0.2,0.0,frozen,3,model,0.6,0.0396,0.0391432015,0.0,0.0281,0.3506,0.3606,0.0141,0.0472,0.0009,0.995,0.9168,0.3538,True,0,0
1016,0.2,0.0,frozen,4,model,0.6,0.0433,0.0375505796,0.0,0.0514,0.3451,0.3538,0.0289,0.046,0.0034,0.996,0.946,0.3744,True,0,0
1016,0.2,0.0,frozen,5,model,0.6,0.0383,0.0397228046,0.0,0.0268,0.3555,0.3613,0.0172,0.049,0.003,0.9971,0.9374,0.4269,True,0,0
1016,0.2,0.0,frozen,6,model,0.6,0.0404,0.039033834,0.0,0.0327,0.3547,0.3656,0.0136,0.048,0.0016,0.997,0.9555,0.3962,True,0,0
1016,0.2,0.0,frozen,7,model,0.6,0.0421,0.0400002372,0.0,0.0443,0.3455,0.36,0.0238,0.0475,0.001,0.9958,0.9268,0.3681,True,0,0
1016,0.2,0.0,frozen,8,model,0.6,0.0454,0.0379250268,0.0,0.0309,0.3475,0.37,0.0179,0.051,0.0007,0.9964,0.938,0.4175,True,0,0
1016,0.2,0.0,frozen,9,model,0.6,0.0362,0.0402292485,0.0,0.0521,0.3597,0.3588,0.0259,0.0481,0.0024,0.9968,0.9481,0.3987,True,0,0
1016,0.2,0.0,frozen,10,model,0.6,0.0379,0.0396882366,0.0,0.031,0.3462,0.3613,0.0162,0.0486,0.0022,0.9962,0.9591,0.4062,True,0,0
1016,0.2,0.0,frozen,11,model,0.6,0.0404,0.0384800468,0.0,0.0312,0.3532,0.3525,0.0167,0.045,0.0005,0.9964,0.9489,0.42,True,0,0
1016,0.2,0.0,prior,0,prior,0.6,0.1408,0.0073287782,0.0,0.0401,0.2022,0.2313,0.03,0.0315,0.0314,0.7763,0.9754,0.0,False,0,0
1016,0.2,0.0,prior,1,model,0.6,0.13,0.0109732509,0.0,0.0455,0.1801,0.2256,0.0333,0.0304,0.031,0.7908,0.9746,0.0,False,0,0
1016,0.2,0.0,prior,2,model,0.6,0.1342,0.0098352347,0.0,0.0446,0.188,0.2263,0.025,0.0307,0.0317,0.7771,0.9752,0.0,False,0,0
1016,0.2,0.0,prior,3,model,0.6,0.1304,0.010289316,0.0,0.0381,0.2094,0.2244,0.0104,0.0262,0.0273,0.8,0.9722,0.0,False,0,0
1016,0.2,0.0,prior,4,model,0.6,0.1429,0.005591849,0.0,0.0228,0.2007,0.2044,0.0257,0.0232,0.0324,0.7958,0.9789,0.0,False,0,0
1016,0.2,0.0,prior,5,model,0.6,0.1338,0.0097766682,0.0,0.0301,0.1965,0.2181,0.0362,0.0301,0.0353,0.7976,0.9748,0.0,False,0,0
1016,0.2,0.0,prior,6,model,0.6,0.1325,0.0094914785,0.0,0.045,0.1942,0.2275,0.0215,0.0295,0.0298,0.7893,0.9773,0.0,False,0,0
1016,0.2,0.0,prior,7,model,0.6,0.1383,0.009219702,0.0,0.0261,0.1943,0.2156,0.037,0.0296,0.0356,0.8031,0.9777,0.0,False,0,0
1016,0.2,0.0,prior,8,model,0.6,0.1363,0.0086205523,0.0,0.0547,0.194,0.2338,0.026,0.0304,0.0313,0.7884,0.9764,0.0,False,0,0
1016,0.2,0.0,prior,9,model,0.6,0.1304,0.0118395622,0.0,0.0395,0.1903,0.2175,0.0341,0.027,0.0306,0.7895,0.9761,0.0,False,0,0
1016,0.2,0.0,prior,10,model,0.6,0.1325,0.0093048416,0.0,0.0387,0.1838,0.2194,0.0371,0.0314,0.0335,0.8029,0.9801,0.0,False,0,0
1016,0.2,0.0,prior,11,model,0.6,0.1321,0.0094441859,0.0,0.0402,0.1806,0.215,0.0282,0.0283,0.0345,0.793,0.9752,0.0,False,0,0
1016,0.2,0.05,treatment,0,prior,0.621,0.1437,0.0065621616,-0.0007666166,0.0475,0.2347,0.2315,0.0202,0.0302,0.0336,0.7763,0.9754,0.0,False,84,19
1016,0.2,0.05,treatment,1,model,0.6198,0.0573,0.0355417444,-0.00176043,0.1073,0.3212,0.3491,0.0379,0.0426,0.0025,0.991,0.923,0.2831,True,79,29
1016,0.2,0.05,treatment,2,model,0.618,0.0623,0.0313111148,-0.0020591064,0.0553,0.3321,0.3469,0.0367,0.0471,0.0078,0.9862,0.8795,0.2994,True,72,25
1016,0.2,0.05,treatment,3,model,0.6245,0.0564,0.0353091891,-0.0022534687,0.173,0.2892,0.3535,0.0579,0.0433,0.004,0.9939,0.9156,0.3294,True,98,28
1016,0.2,0.05,treatment,4,model,0.626,0.0751,0.0296783954,-0.0023057028,0.0963,0.3313,0.3222,0.0403,0.0374,0.0052,0.9877,0.9124,0.2575,True,104,36
1016,0.2,0.05,treatment,5,model,0.6175,0.0575,0.0348662568,-0.001638428,0.1424,0.3061,0.3451,0.0415,0.0374,0.0002,0.9939,0.9244,0.4188,True,70,25
1016,0.2,0.05,treatment,6,model,0.6172,0.0668,0.0320598162,-0.0008099205,0.0997,0.2513,0.3377,0.0296,0.0394,0.0038,0.9793,0.6519,0.18,True,69,17
1016,0.2,0.05,treatment,7,model,0.6192,0.0884,0.0244603215,-0.0010878392,0.0852,0.2501,0.3007,0.0305,0.0408,0.0179,0.9216,0.8803,0.0938,True,77,20
1016,0.2,0.05,treatment,8,model,0.6195,0.0617,0.0335398492,-0.0017131742,0.1023,0.3001,0.3601,0.0317,0.0453,0.0031,0.9902,0.9199,0.3088,True,78,28
1016,0.2,0.05,treatment,9,model,0.623,0.0722,0.0292496232,-0.0030266231,0.0661,0.3205,0.319,0.0208,0.0391,0.0115,0.9738,0.8675,0.2125,True,92,36
1016,0.2,0.05,treatment,10,model,0.6218,0.0627,0.0326478479,-0.0011722827,0.0746,0.3015,0.3391,0.0277,0.0422,0.0063,0.9886,0.8764,0.3631,True,87,24
1016,0.2,0.05,treatment,11,model,0.6238,0.0681,0.0304339862,-0.0019634819,0.0637,0.2626,0.3262,0.0271,0.038,0.0087,0.9782,0.9128,0.2469,True,95,31
1016,0.2,0.05,frozen,0,prior,0.6,0.1408,0.0073287782,0.0,0.0401,0.2022,0.2313,0.03,0.0315,0.0314,0.7763,0.9754,0.0,False,0,0
1016,0.2,0.05,frozen,1,model,0.621,0.0491,0.0379675098,-0.0014581733,0.0432,0.3583,0.3635,0.0255,0.0484,0.0011,0.9961,0.941,0.3956,True,84,28
1016,0.2,0.05,frozen,2,model,0.6178,0.0506,0.0357703399,-0.0021495521,0.0204,0.3585,0.3656,0.0102,0.0487,0.0006,0.9959,0.8962,0.4,True,71,26
1016,0.2,0.05,frozen,3,model,0.625,0.0488,0.0372864832,-0.0018567182,0.033,0.3527,0.3667,0.0141,0.0489,0.0014,0.995,0.9168,0.3538,True,100,27
1016,0.2,0.05,frozen,4,model,0.6212,0.0559,0.03484043,-0.0027101496,0.0479,0.3453,0.3505,0.0289,0.0452,0.0046,0.996,0.946,0.3744,True,85,35
1016,0.2,0.05,frozen,5,model,0.6198,0.0472,0.03839114,-0.0013316646,0.025,0.3551,0.3636,0.0172,0.0498,0.0025,0.9971,0.9374,0.4269,True,79,25
1016,0.2,0.05,frozen,6,model,0.6178,0.0469,0.0381265528,-0.0009072812,0.0331,0.3573,0.3702,0.0136,0.0497,0.0021,0.997,0.9555,0.3962,True,71,19
1016,0.2,0.05,frozen,7,model,0.6205,0.05,0.0385488227,-0.0014514146,0.0468,0.3457,0.3643,0.0238,0.0487,0.0009,0.9958,0.9268,0.3681,True,82,23
1016,0.2,0.05,frozen,8,model,0.6192,0.0541,0.0364885734,-0.0014364534,0.0307,0.3474,0.3723,0.0179,0.0517,0.0011,0.9964,0.938,0.4175,True,77,25
1016,0.2,0.05,frozen,9,model,0.6225,0.0514,0.0366033107,-0.0036259378,0.0553,0.357,0.353,0.0259,0.0465,0.0026,0.9968,0.9481,0.3987,True,90,41
1016,0.2,0.05,frozen,10,model,0.6208,0.0463,0.0384403712,-0.0012478654,0.0347,0.3481,0.3652,0.0162,0.0494,0.002,0.9962,0.9591,0.4062,True,83,24
1016,0.2,0.05,frozen,11,model,0.6215,0.0523,0.0361676775,-0.0023123693,0.0287,0.3529,0.3507,0.0167,0.0447,0.0002,0.9964,0.9489,0.42,True,86,33
1016,0.2,0.05,prior,0,prior,0.621,0.1437,0.0065621616,-0.0007666166,0.0475,0.2347,0.2315,0.0202,0.0302,0.0336,0.7763,0.9754,0.0,False,84,19
1016,0.2,0.05,prior,1,model,0.6158,0.1328,0.0106599629,-0.000313288,0.0803,0.1515,0.2251,0.0431,0.0282,0.0295,0.7908,0.9746,0.0,False,63,15
1016,0.2,0.05,prior,2,model,0.6188,0.1354,0.0093029286,-0.0005323061,0.0577,0.1798,0.2289,0.0272,0.0278,0.0301,0.7771,0.9752,0.0,False,75,13
1016,0.2,0.05,prior,3,model,0.6232,0.1324,0.0100162058,-0.0002731102,0.0404,0.1909,0.2269,0.0337,0.0274,0.0281,0.8,0.9722,0.0,False,93,17
1016,0.2,0.05,prior,4,model,0.6205,0.1463,0.0048073873,-0.0007844617,0.036,0.2133,0.2022,0.0197,0.0213,0.0313,0.7958,0.9789,0.0,False,82,20
1016,0.2,0.05,prior,5,model,0.6195,0.1364,0.0093381614,-0.0004385069,0.0803,0.1402,0.2181,0.0537,0.0298,0.0342,0.7976,0.9748,0.0,False,78,17
1016,0.2,0.05,prior,6,model,0.6188,0.1341,0.0090966683,-0.0003948102,0.0646,0.1914,0.2295,0.0255,0.028,0.033,0.7893,0.9773,0.0,False,75,14
1016,0.2,0.05,prior,7,model,0.6265,0.1405,0.0091389754,-8.07266e-05,0.0829,0.2628,0.2175,0.0563,0.0284,0.0323,0.8031,0.9777,0.0,False,106,20
1016,0.2,0.05,prior,8,model,0.6195,0.1392,0.0079040599,-0.0007164924,0.0537,0.2075,0.2339,0.0248,0.0317,0.0306,0.7884,0.9764,0.0,False,78,18
1016,0.2,0.05,prior,9,model,0.6205,0.1358,0.0101539961,-0.0016855661,0.0384,0.2274,0.2134,0.0413,0.0254,0.0321,0.7895,0.9761,0.0,False,82,24
1016,0.2,0.05,prior,10,model,0.619,0.1341,0.0091798124,-0.0001250293,0.0383,0.1841,0.2211,0.0113,0.0296,0.0318,0.8029,0.9801,0.0,False,76,14
1016,0.2,0.05,prior,11,model,0.6208,0.1365,0.0082139899,-0.001230196,0.0505,0.2305,0.2123,0.0312,0.0267,0.0319,0.793,0.9752,0.0,False,83,22
1016,0.4,0.0,treatment,0,prior,0.6,0.0921,0.0230682503,0.0,0.092,0.2128,0.3044,0.0353,0.0396,0.0135,0.8318,0.9244,0.0056,False,0,0
1016,0.4,0.0,treatment,1,model,0.6,0.05,0.0362763149,0.0,0.1803,0.1654,0.3456,0.0697,0.0431,0.0022,0.9943,0.9446,0.3381,True,0,0
1016,0.4,0.0,treatment,2,model,0.6,0.0646,0.0310017034,0.0,0.0803,0.2703,0.3306,0.0219,0.0432,0.0081,0.9798,0.9311,0.25,True,0,0
1016,0.4,0.0,treatment,3,model,0.6,0.05,0.0363350652,0.0,0.2133,0.1968,0.345,0.0794,0.0381,0.0022,0.9851,0.9191,0.2831,True,0,0
1016,0.4,0.0,treatment,4,model,0.6,0.07,0.0295738063,0.0,0.0813,0.2755,0.3137,0.0277,0.0388,0.0106,0.9822,0.8483,0.2675,True,0,0
1016,0.4,0.0,treatment,5,model,0.6,0.0442,0.0377948721,0.0,0.2219,0.1306,0.3525,0.087,0.044,0.0041,0.9956,0.9482,0.4062,True,0,0
1016,0.4,0.0,treatment,6,model,0.6,0.0579,0.0339677875,0.0,0.1268,0.2593,0.3394,0.0415,0.045,0.0085,0.9714,0.7729,0.1519,True,0,0
1016,0.4,0.0,treatment,7,model,0.6,0.0521,0.0358588886,0.0,0.197,0.148,0.345,0.0772,0.0393,0.0026,0.9936,0.9242,0.3294,True,0,0
1016,0.4,0.0,treatment,8,model,0.6,0.0654,0.0313005532,0.0,0.1146,0.2294,0.34,0.0407,0.0415,0.0035,0.9918,0.8402,0.3762,True,0,0
1016,0.4,0.0,treatment,9,model,0.6,0.0521,0.0344910087,0.0,0.1112,0.2412,0.335,0.0292,0.0398,0.0057,0.992,0.8545,0.3525,True,0,0
1016,0.4,0.0,treatment,10,model,0.6,0.0533,0.0341567322,0.0,0.1793,0.1786,0.3381,0.0688,0.0443,0.0096,0.9895,0.9081,0.2525,True,0,0
1016,0.4,0.0,treatment,11,model,0.6,0.0462,0.0364350512,0.0,0.1945,0.1514,0.3438,0.074,0.0408,0.0019,0.9891,0.9255,0.3262,True,0,0
1016,0.4,0.0,frozen,0,prior,0.6,0.0921,0.0230682503,0.0,0.092,0.2128,0.3044,0.0353,0.0396,0.0135,0.8318,0.9244,0.0056,False,0,0
1016,0.4,0.0,frozen,1,model,0.6,0.05,0.0362763149,0.0,0.0253,0.3319,0.3456,0.0275,0.0397,0.0023,0.9943,0.9446,0.3381,True,0,0
1016,0.4,0.0,frozen,2,model,0.6,0.0475,0.0355586469,0.0,0.0255,0.3358,0.3563,0.0255,0.0459,0.0014,0.9929,0.9303,0.3475,True,0,0
1016,0.4,0.0,frozen,3,model,0.6,0.0508,0.0357357358,0.0,0.0323,0.3353,0.3438,0.0295,0.0411,0.0006,0.9931,0.942,0.3237,True,0,0
1016,0.4,0.0,frozen,4,model,0.6,0.0512,0.0352585065,0.0,0.0198,0.3236,0.3419,0.0254,0.0414,0.0029,0.9933,0.9473,0.3281,True,0,0
